date,count
"2018-07-01 02:43:06","1"
"2018-07-01 06:36:15","10"
"2018-07-01 09:17:44","1"
"2018-07-01 12:08:27","3"
"2018-07-01 17:02:49","49"
"2018-07-01 18:00:05","23"
"2018-07-02 00:02:02","4"
"2018-07-02 03:35:18","4"
"2018-07-02 06:58:40","14"
"2018-07-02 09:42:59","6"
"2018-07-02 12:01:55","10"
"2018-07-02 15:52:16","14"
"2018-07-02 18:20:29","15"
"2018-07-03 00:01:54","8"
"2018-07-03 04:02:07","2"
"2018-07-03 06:53:33","6"
"2018-07-03 09:46:04","10"
"2018-07-03 12:45:24","3"
"2018-07-03 15:12:33","13"
"2018-07-03 18:29:13","5"
"2018-07-03 22:29:54","3"
"2018-07-04 00:01:13","4"
"2018-07-04 04:02:12","1"
"2018-07-04 06:39:21","1"
"2018-07-04 10:15:08","1"
"2018-07-04 12:00:42","7"
"2018-07-04 16:02:06","9"
"2018-07-04 18:07:26","8"
"2018-07-04 23:06:20","1"
"2018-07-05 00:01:15","2"
"2018-07-05 04:01:54","1"
"2018-07-05 08:00:02","5"
"2018-07-05 11:15:26","4"
"2018-07-05 12:01:56","20"
"2018-07-05 17:05:12","4"
"2018-07-05 18:05:15","7"
"2018-07-05 21:09:04","3"
"2018-07-06 03:32:02","2"
"2018-07-06 08:00:05","3"
"2018-07-06 11:03:22","3"
"2018-07-06 14:29:07","1"
"2018-07-06 16:01:58","1"
"2018-07-06 18:41:04","2"
"2018-07-07 00:01:55","3"
"2018-07-07 05:37:20","1"
"2018-07-07 12:01:02","4"
"2018-07-07 16:01:54","1"
"2018-07-07 21:18:35","2"
"2018-07-08 02:44:58","1"
"2018-07-08 03:21:55","2"
"2018-07-08 08:02:02","1"
"2018-07-08 10:17:38","8"
"2018-07-08 12:01:58","4"
"2018-07-08 15:47:25","6"
"2018-07-08 18:34:48","8"
"2018-07-08 21:14:40","2"
"2018-07-09 00:02:12","1"
"2018-07-09 07:11:35","6"
"2018-07-09 10:55:20","6"
"2018-07-09 12:01:16","10"
"2018-07-09 15:03:40","8"
"2018-07-09 18:02:02","5"
"2018-07-10 00:01:56","5"
"2018-07-10 04:01:21","1"
"2018-07-10 06:01:57","3"
"2018-07-10 09:36:21","7"
"2018-07-10 12:33:13","7"
"2018-07-10 16:02:19","7"
"2018-07-10 18:03:16","12"
"2018-07-10 21:54:08","2"
"2018-07-11 00:01:50","3"
"2018-07-11 03:32:56","2"
"2018-07-11 06:02:04","5"
"2018-07-11 10:08:11","2"
"2018-07-11 12:00:29","4"
"2018-07-11 15:06:20","16"
"2018-07-11 18:01:58","4"
"2018-07-11 21:26:21","1"
"2018-07-12 00:01:11","2"
"2018-07-12 04:04:05","1"
"2018-07-12 06:01:19","2"
"2018-07-12 09:33:53","9"
"2018-07-12 12:02:08","8"
