date,win
2019-7-31 3:00:00,721.100400000000
2019-6-4 4:00:00,713.930000000000
2019-7-13 4:00:00,1113.610000000000
2019-10-21 7:00:00,717.650000000000
2019-10-28 7:00:00,181.280000000000
2019-6-20 6:00:00,610.800100000000
2019-9-20 5:00:00,2340.769200000000
2019-9-28 6:00:00,2102.351400500000
2019-9-5 7:00:00,912.773000000000
2019-8-3 7:00:00,1005.973980000000
2019-6-27 6:00:00,556.429000000000
2019-9-12 7:00:00,1885.507900000000
2019-12-2 3:00:00,731.027402000000
2019-8-17 7:00:00,2915.970500000000
2019-9-16 3:00:00,3048.881600000000
2019-6-23 4:00:00,1012.200000000000
2019-8-6 5:00:00,1808.399234988000
2019-9-23 3:00:00,2842.275540000000
2019-11-6 4:00:00,605.468028000000
2019-10-17 5:00:00,1300.980450000000
2019-9-30 3:00:00,1437.943888340000
2019-8-21 3:00:00,1022.481900000000
2019-9-1 5:00:00,4221.017900000000
2019-8-28 3:00:00,2794.698400000000
2019-6-16 4:00:00,803.361000000000
2019-11-13 4:00:00,3518.911050000000
2019-9-9 6:00:00,4441.582300080000
2019-6-8 6:00:00,819.697100000000
2019-6-16 7:00:00,578.379999976000
2019-9-8 5:00:00,4665.519666586500
2019-6-1 6:00:00,195.370000000000
2019-6-23 7:00:00,209.785000000000
2019-9-16 6:00:00,3443.781350020000
2019-10-24 5:00:00,2221.193719500000
2019-9-24 7:00:00,623.790000000000
2019-9-23 6:00:00,3097.137650000000
2019-7-17 6:00:00,312.003333370000
2019-7-25 7:00:00,83.940000000000
2019-12-21 3:00:00,666.678500000000
2019-7-24 6:00:00,986.895766675000
2019-6-9 7:00:00,320.776700000000
2019-12-14 3:00:00,1441.697318940000
2019-7-9 5:00:00,847.970000000000
2019-12-3 4:00:00,1507.364600000000
2019-10-9 4:00:00,1338.565595000000
2019-8-22 7:00:00,2234.416000000000
2019-11-14 5:00:00,1481.201260000000
2019-7-16 5:00:00,795.530000000000
2019-8-25 5:00:00,1639.532400000000
2019-8-29 7:00:00,5060.737000000000
2019-11-21 5:00:00,2461.140000000000
2019-11-5 3:00:00,1365.435600000000
2019-8-5 4:00:00,3999.597566725000
2019-10-5 5:00:00,1355.969050000000
2019-10-16 4:00:00,2802.016799960000
2019-11-25 4:00:00,1183.206399820000
2019-8-25 2:00:00,7.000000000000
2019-10-20 6:00:00,1389.914670000000
2019-6-19 5:00:00,191.180000000000
2019-7-20 7:00:00,445.579800000000
2019-9-4 6:00:00,3668.664000000000
2019-10-13 6:00:00,1417.512300000000
2019-11-10 3:00:00,1040.784684832500
2019-12-18 5:00:00,2007.569100000000
2019-7-13 7:00:00,303.340000000000
2019-12-11 5:00:00,1133.304999974000
2019-12-10 4:00:00,8054.185700000000
2019-8-21 6:00:00,716.864000000000
2019-11-6 7:00:00,580.990000000000
2019-7-6 7:00:00,199.785000000000
2019-7-8 4:00:00,1009.237200000000
2019-10-8 3:00:00,359.766500000000
2019-11-2 5:00:00,1386.999200000000
2019-7-28 5:00:00,1083.098200000000
2019-8-24 4:00:00,7449.080350000000
2019-10-1 3:00:00,2006.199800000000
2019-10-6 6:00:00,1624.662500000000
2019-8-17 4:00:00,2882.096000000000
2019-6-12 5:00:00,605.775000000000
2019-11-17 3:00:00,1581.801866640000
2019-9-12 4:00:00,5845.556510080000
2019-6-27 3:00:00,707.301200000000
2019-11-24 3:00:00,257.828000000000
2019-12-15 7:00:00,145.265000000000
2019-7-1 4:00:00,4163.955500000000
2019-10-28 4:00:00,1483.559319950000
2019-9-19 4:00:00,4444.662594135000
2019-10-20 4:00:00,3165.947000000000
2019-9-3 3:00:00,2451.175000000000
2019-7-8 7:00:00,201.995000000000
2019-10-19 3:00:00,1222.300299950000
2019-9-4 4:00:00,3952.715799980000
2019-7-15 7:00:00,670.723800000000
2019-9-11 4:00:00,5059.847600000000
2019-9-12 5:00:00,6626.268700000000
2019-10-28 5:00:00,2155.306600000000
2019-9-19 5:00:00,3384.127866630000
2019-7-7 6:00:00,5625.034400000000
2019-10-27 4:00:00,2306.851800000000
2019-12-15 6:00:00,650.705500000000
2019-11-2 3:00:00,1007.127400054000
2019-11-9 3:00:00,539.455000000000
2019-8-8 5:00:00,14239.432900000000
2019-9-26 5:00:00,2866.181312500000
2019-8-1 5:00:00,663.768000000000
2019-8-5 7:00:00,169.832000000000
2019-12-19 5:00:00,3398.492400000000
2019-11-16 3:00:00,1081.205200000000
2019-6-18 7:00:00,340.250000000000
2019-6-29 3:00:00,307.375000029000
2019-6-22 3:00:00,617.918000000000
2019-12-10 3:00:00,775.082550000000
2019-10-9 5:00:00,1266.293814000000
2019-9-8 3:00:00,1152.687500000000
2019-11-10 7:00:00,326.689000000000
2019-12-3 3:00:00,659.697399960000
2019-9-15 3:00:00,1905.787200000000
2019-10-24 3:00:00,557.115300050000
2019-9-22 3:00:00,4057.222400000000
2019-10-31 3:00:00,1551.055400000000
2019-9-23 4:00:00,5278.659420000000
2019-7-22 1:00:00,1330.683600000000
2019-7-11 5:00:00,2829.076300000000
2019-10-23 5:00:00,1631.297380000000
2019-10-16 5:00:00,850.923600000000
2019-9-7 5:00:00,5546.598543480000
2019-11-25 5:00:00,1079.795000000000
2019-9-30 4:00:00,3003.015585000000
2019-8-4 6:00:00,2208.726300000000
2019-8-27 5:00:00,2132.435000000000
2019-12-14 5:00:00,821.584900000000
2019-8-20 5:00:00,2917.828300000000
2019-6-3 3:00:00,151.740000000000
2019-12-4 7:00:00,182.170000000000
2019-7-4 5:00:00,742.471100000000
2019-11-21 3:00:00,239.344000020000
2019-12-11 7:00:00,318.525000000000
2019-12-7 5:00:00,1385.730000000000
2019-11-28 3:00:00,633.230000000000
2019-8-24 7:00:00,3125.880000000000
2019-10-5 3:00:00,1876.865900000000
2019-6-17 3:00:00,1119.770000015000
2019-10-1 7:00:00,2964.872733000000
2019-10-12 3:00:00,997.622220000000
2019-8-31 7:00:00,1664.483250000000
2019-11-17 7:00:00,329.839700000000
2019-6-10 3:00:00,846.965000000000
2019-6-15 6:00:00,2916.741600000000
2019-11-14 6:00:00,1113.056600000000
2019-11-28 6:00:00,980.406600000000
2019-11-21 6:00:00,1147.355433348600
2019-10-12 6:00:00,1110.781140000000
2019-11-6 5:00:00,1997.598500000000
2019-11-5 4:00:00,2296.929933303100
2019-6-29 6:00:00,2758.448333261000
2019-10-5 6:00:00,1331.759250000000
2019-7-23 5:00:00,682.650000000000
2019-7-31 6:00:00,1250.565000000000
2019-11-13 5:00:00,2856.429340000000
2019-6-22 6:00:00,576.384199976000
2019-7-30 5:00:00,2438.880000000000
2019-9-15 6:00:00,3550.150250000000
2019-6-24 0:00:00,0.000000000000
2019-7-14 3:00:00,515.865999790000
2019-7-3 4:00:00,1632.333399960000
2019-9-4 7:00:00,5512.400700000000
2019-9-8 6:00:00,1939.438700000000
2019-8-30 3:00:00,316.800000000000
2019-10-31 6:00:00,1039.669400000000
2019-10-24 6:00:00,1518.611000000000
2019-8-19 4:00:00,4075.634400000000
2019-10-13 7:00:00,816.405000000000
2019-10-20 7:00:00,802.645800000000
2019-7-7 3:00:00,221.400000000000
2019-8-16 3:00:00,48.800000000000
2019-7-27 7:00:00,69.149999950000
2019-11-9 6:00:00,1184.311090000000
2019-6-3 6:00:00,48.150000000000
2019-10-8 4:00:00,1919.509610000000
2019-11-2 6:00:00,1716.050000000000
2019-6-26 5:00:00,1735.947200000000
2019-6-11 7:00:00,112.190000000000
2019-6-18 4:00:00,1838.283400000000
2019-10-1 4:00:00,874.738333554000
2019-6-25 4:00:00,669.481500000000
2019-11-17 4:00:00,1203.465640000000
2019-8-28 6:00:00,1256.056999976000
2019-6-10 6:00:00,341.229999974000
2019-11-24 4:00:00,1470.161565000000
2019-12-3 6:00:00,1386.180000000000
2019-9-16 7:00:00,1659.719283322000
2019-7-15 4:00:00,1575.918000000000
2019-8-31 4:00:00,4915.931900020000
2019-6-30 7:00:00,93.675000000000
2019-12-18 4:00:00,814.682200000000
2019-12-11 4:00:00,1575.700000000000
2019-9-23 7:00:00,666.293000000000
2019-8-4 3:00:00,640.778399975000
2019-7-14 6:00:00,546.787000000000
2019-7-22 7:00:00,218.520000000000
2019-10-14 5:00:00,4263.429800000000
2019-7-21 6:00:00,1159.546666652000
2019-8-30 6:00:00,20.000000000000
2019-10-13 4:00:00,1586.747900000000
2019-9-6 6:00:00,1894.780000000000
2019-7-6 5:00:00,1166.837000000000
2019-10-29 6:00:00,1407.238045000000
2019-9-5 5:00:00,4993.828100000000
2019-8-29 5:00:00,3627.655100004000
2019-8-22 5:00:00,4860.552000000000
2019-7-13 5:00:00,2079.879400000000
2019-10-22 6:00:00,2191.494740000000
2019-10-21 5:00:00,1827.300800000000
2019-11-30 5:00:00,3274.140938000000
2019-9-21 7:00:00,364.881000000000
2019-8-15 5:00:00,2687.365999958000
2019-9-28 7:00:00,807.689000000000
2019-6-9 2:00:00,0.000000000000
2019-12-17 3:00:00,1334.586622200000
2019-10-6 4:00:00,3350.810750015000
2019-6-25 7:00:00,336.990000000000
2019-8-19 7:00:00,3426.963800000000
2019-8-6 3:00:00,528.345000000000
2019-8-26 7:00:00,882.267000000000
2019-10-3 6:00:00,1355.373800000000
2019-9-2 4:00:00,4110.315400000000
2019-6-9 5:00:00,483.540000000000
2019-7-10 7:00:00,155.271666653000
2019-11-26 6:00:00,695.732475000000
2019-10-2 5:00:00,1247.486000000000
2019-6-2 5:00:00,249.250000028000
2019-9-9 4:00:00,4339.438766598000
2019-7-2 6:00:00,833.660000000000
2019-6-24 3:00:00,187.050000000000
2019-6-1 4:00:00,936.800000000000
2019-8-18 6:00:00,1677.945110000000
2019-11-3 7:00:00,212.480000000000
2019-7-3 7:00:00,904.635000000000
2019-9-16 4:00:00,4953.457133310000
2019-7-17 4:00:00,3349.791200000000
2019-11-18 5:00:00,3110.590000000000
2019-10-17 6:00:00,735.450000000000
2019-11-11 5:00:00,2364.099999991000
2019-6-16 5:00:00,585.685000000000
2019-7-25 5:00:00,683.442599985000
2019-11-19 6:00:00,1153.905000000000
2019-9-1 6:00:00,4218.535733320000
2019-10-10 6:00:00,1185.791000000000
2019-7-18 5:00:00,1735.190000000000
2019-12-21 5:00:00,1010.236000000000
2019-8-14 4:00:00,1.800000000000
2019-11-14 3:00:00,786.515000000000
2019-9-20 6:00:00,2706.785885000000
2019-12-1 4:00:00,1268.861666670000
2019-12-18 7:00:00,43.440000000000
2019-8-7 4:00:00,7025.472900000000
2019-6-13 7:00:00,2749.050000000000
2019-6-20 7:00:00,482.700000000000
2019-7-29 7:00:00,444.198166678000
2019-11-7 3:00:00,929.730000000000
2019-6-20 4:00:00,1359.747500000000
2019-9-21 4:00:00,4000.692400035000
2019-9-28 4:00:00,2070.145415000000
2019-10-6 7:00:00,487.365050000000
2019-6-13 4:00:00,3770.413292000000
2019-7-29 4:00:00,1400.234700000000
2019-11-7 6:00:00,644.878300000000
2019-12-9 5:00:00,1974.900000000000
2019-8-26 4:00:00,4388.120000000000
2019-11-26 3:00:00,1378.245000000000
2019-12-10 6:00:00,742.855180000000
2019-12-2 5:00:00,1358.037175000000
2019-12-17 6:00:00,2932.428700000000
2019-7-28 3:00:00,400.970400000000
2019-7-10 4:00:00,1042.752599955000
2019-10-17 3:00:00,843.625133500000
2019-6-12 3:00:00,1312.536500000000
2019-9-1 3:00:00,2199.089000000000
2019-10-10 3:00:00,392.282700000000
2019-11-27 7:00:00,626.995000000000
2019-6-17 6:00:00,555.063333305000
2019-9-17 5:00:00,4568.236999920000
2019-9-8 0:00:00,4.925000000000
2019-9-25 6:00:00,3742.206150000000
2019-9-24 5:00:00,2085.273188340000
2019-7-2 3:00:00,952.950000000000
2019-8-3 5:00:00,5023.082229980000
2019-11-3 4:00:00,1140.845935000000
2019-7-9 3:00:00,842.966233305000
2019-9-2 7:00:00,2580.270800000000
2019-8-18 3:00:00,838.030500000000
2019-8-25 3:00:00,1721.610000000000
2019-9-9 7:00:00,3275.820100000000
2019-6-24 6:00:00,501.690000000000
2019-11-10 4:00:00,2053.871200000000
2019-12-5 3:00:00,253.000000000000
2019-10-29 3:00:00,1813.659066594000
2019-8-7 7:00:00,1098.010000000000
2019-11-2 4:00:00,2517.240400000000
2019-11-3 5:00:00,797.845000000000
2019-6-3 4:00:00,2192.950000000000
2019-7-20 5:00:00,534.830000000000
2019-7-28 6:00:00,750.427600000000
2019-11-10 5:00:00,945.253600000000
2019-9-20 7:00:00,81.240000000000
2019-7-27 5:00:00,1543.990000000000
2019-6-12 6:00:00,496.040000000000
2019-6-11 5:00:00,774.625000000000
2019-6-4 5:00:00,139.450000000000
2019-9-24 3:00:00,1272.073000004000
2019-12-2 7:00:00,880.395000000000
2019-8-21 4:00:00,3056.247490000000
2019-8-28 4:00:00,3837.725000000000
2019-8-20 3:00:00,1898.861650000000
2019-6-26 6:00:00,1384.692400000000
2019-10-14 6:00:00,1071.096300000000
2019-10-10 7:00:00,67.800000000000
2019-11-26 7:00:00,296.544050000000
2019-6-19 6:00:00,674.120000000000
2019-10-17 7:00:00,837.153000000000
2019-7-4 3:00:00,668.609999923000
2019-6-30 5:00:00,1726.084400000000
2019-9-12 6:00:00,3502.843560000000
2019-9-1 7:00:00,3155.892399995000
2019-9-5 6:00:00,3595.017375006000
2019-10-28 6:00:00,1195.338000000000
2019-10-21 6:00:00,1237.025700000000
2019-11-30 6:00:00,741.266440000000
2019-6-8 4:00:00,784.670000000000
2019-7-9 6:00:00,927.295000045000
2019-11-14 4:00:00,1309.438600000000
2019-6-15 4:00:00,4130.884000000000
2019-12-14 4:00:00,1986.496270000000
2019-7-16 6:00:00,898.749100000000
2019-8-25 6:00:00,1075.488000000000
2019-11-21 4:00:00,1747.495400004500
2019-10-5 4:00:00,2369.150933370000
2019-11-6 3:00:00,507.584000000000
2019-6-23 5:00:00,953.940000000000
2019-7-24 4:00:00,3270.120600000000
2019-7-31 4:00:00,2069.558200000000
2019-6-22 4:00:00,1867.980000000000
2019-11-7 4:00:00,2209.818700000000
2019-10-9 6:00:00,1220.384220000000
2019-9-8 4:00:00,4183.689566706000
2019-6-27 7:00:00,120.261200000000
2019-10-2 6:00:00,928.624204062000
2019-10-29 7:00:00,74.016000000000
2019-9-28 5:00:00,2134.798400000000
2019-10-24 4:00:00,811.650800000000
2019-8-1 3:00:00,1620.009400000000
2019-11-18 6:00:00,1812.494600000000
2019-11-11 6:00:00,1100.230000000000
2019-11-25 6:00:00,625.756300000000
2019-12-21 4:00:00,2729.788370000000
2019-11-26 4:00:00,1574.442800000000
2019-10-2 3:00:00,537.634550000000
2019-8-21 7:00:00,463.758350000000
2019-12-3 5:00:00,1198.830280000000
2019-12-9 4:00:00,1421.171344920000
2019-6-26 3:00:00,2230.426200000000
2019-12-2 4:00:00,2379.036473324000
2019-10-9 3:00:00,918.357150000000
2019-8-28 7:00:00,705.657000080000
2019-6-19 3:00:00,468.276000000000
2019-12-18 6:00:00,445.890000000000
2019-8-6 6:00:00,6904.389800000000
2019-10-17 4:00:00,1510.171400000000
2019-8-5 5:00:00,1734.362500010000
2019-11-18 3:00:00,2440.888999991000
2019-6-27 4:00:00,1911.695000000000
2019-10-16 3:00:00,876.289999980000
2019-11-25 3:00:00,1378.432933346000
2019-9-1 4:00:00,4593.127480000000
2019-9-20 4:00:00,399.695000000000
2019-9-9 5:00:00,5968.545350000000
2019-9-16 5:00:00,12020.884449980000
2019-11-6 6:00:00,824.065000000000
2019-7-24 7:00:00,72.100000000000
2019-6-1 7:00:00,179.790000000000
2019-7-31 7:00:00,173.858700000000
2019-7-17 7:00:00,355.560000000000
2019-6-8 7:00:00,197.150000000000
2019-6-15 7:00:00,88.388200000000
2019-7-8 5:00:00,3150.055000026000
2019-8-24 5:00:00,4022.602350000000
2019-9-5 3:00:00,2409.547133160000
2019-10-6 5:00:00,573.665450000000
2019-7-23 3:00:00,617.350000000000
2019-8-17 5:00:00,2363.541999940000
