date,count
"2014-12-23 02:54:05","39"
"2014-12-24 03:57:39","24"
"2014-12-25 05:27:55","13"
"2014-12-26 02:04:26","5"
"2014-12-27 01:52:53","13"
"2014-12-28 01:27:29","13"
"2014-12-29 01:25:31","9"
"2014-12-30 02:14:39","16"
"2014-12-31 01:39:12","11"
"2015-01-01 01:25:43","11"
"2015-01-02 02:10:40","15"
"2015-01-03 03:02:27","16"
"2015-01-04 01:35:14","16"
"2015-01-05 02:09:35","21"
"2015-01-06 01:29:16","18"
"2015-01-07 01:25:56","17"
"2015-01-08 09:08:40","10"
"2015-01-09 18:28:47","7"
"2015-01-10 10:11:22","13"
"2015-01-11 18:19:24","30"
"2015-01-12 04:45:56","14"
"2015-01-13 01:49:13","15"
"2015-01-14 02:25:04","8"
"2015-01-15 01:44:56","15"
"2015-01-16 15:23:01","8"
"2015-01-17 06:19:57","17"
"2015-01-18 01:38:09","33"
"2015-01-19 01:27:08","17"
"2015-01-20 01:15:28","14"
"2015-01-21 10:13:38","8"
"2015-01-22 09:22:26","9"
"2015-01-23 06:57:24","6"
"2015-01-24 10:15:19","12"
"2015-01-25 06:42:18","9"
"2015-01-26 10:36:12","17"
"2015-01-27 01:18:04","18"
"2015-01-28 01:39:11","52"
"2015-01-29 07:16:13","16"
"2015-01-30 02:41:34","14"
"2015-01-31 01:32:31","11"
"2015-02-01 02:04:22","22"
"2015-02-02 01:51:43","12"
"2015-02-03 03:53:49","10"
"2015-02-04 02:10:36","19"
"2015-02-05 01:21:59","2"
"2015-02-06 02:43:22","7"
"2015-02-07 01:41:24","7"
"2015-02-08 08:55:30","12"
"2015-02-09 05:24:44","13"
"2015-02-10 14:28:47","15"
"2015-02-11 02:03:38","10"
"2015-02-12 02:48:57","12"
"2015-02-13 10:13:31","14"
"2015-02-14 03:40:40","7"
"2015-02-15 03:50:55","15"
"2015-02-16 01:50:04","9"
"2015-02-17 01:50:58","21"
"2015-02-18 01:44:37","8"
"2015-02-19 02:42:33","8"
"2015-02-20 03:03:26","10"
"2015-02-21 02:24:49","9"
"2015-02-22 05:44:49","18"
"2015-02-23 01:38:23","15"
"2015-02-24 00:00:30","17"
"2015-02-25 04:53:35","13"
"2015-02-26 05:58:35","13"
"2015-02-27 06:55:46","13"
"2015-02-28 00:00:36","26"
"2015-03-01 00:00:29","11"
"2015-03-02 00:00:28","14"
"2015-03-03 00:00:27","17"
"2015-03-04 00:00:30","9"
"2015-03-05 00:00:29","8"
"2015-03-06 00:00:26","8"
"2015-03-07 00:00:26","35"
"2015-03-08 00:00:35","11"
"2015-03-09 00:00:24","23"
"2015-03-10 07:39:19","7"
"2015-03-11 12:54:51","16"
"2015-03-12 11:53:24","25"
"2015-03-13 04:24:10","7"
"2015-03-14 02:42:29","13"
"2015-03-15 10:38:27","24"
"2015-03-16 11:16:12","12"
"2015-03-17 05:26:34","12"
"2015-03-18 00:00:26","15"
"2015-03-19 09:22:12","14"
"2015-03-20 02:20:03","17"
"2015-03-21 00:00:49","24"
"2015-03-22 00:00:39","22"
"2015-03-23 00:00:26","14"
"2015-03-24 15:23:39","32"
"2015-03-25 07:40:48","17"
"2015-03-26 00:00:27","31"
"2015-03-27 13:42:40","6"
"2015-03-28 00:00:26","27"
"2015-03-29 00:00:37","1"
"2015-03-30 00:00:27","12"
"2015-03-31 17:15:50","19"
"2015-04-01 00:00:39","10"
"2015-04-02 00:00:29","24"
"2015-04-03 00:00:45","34"
"2015-04-04 00:00:38","8"
"2015-04-05 17:22:27","47"
"2015-04-06 19:06:34","37"
"2015-04-07 13:28:51","15"
"2015-04-08 00:00:35","9"
"2015-04-09 11:40:48","16"
"2015-04-11 18:37:27","10"
"2015-04-12 06:52:51","32"
"2015-04-13 00:01:41","15"
"2015-04-14 09:25:19","28"
"2015-04-15 13:51:19","22"
"2015-04-16 08:21:49","2"
"2015-04-17 04:51:18","4"
"2015-04-18 14:41:05","8"
"2015-04-19 15:31:32","10"
"2015-04-20 09:09:22","22"
"2015-04-21 02:19:36","22"
"2015-04-22 03:34:13","28"
"2015-04-23 04:05:21","23"
"2015-04-24 07:37:20","21"
"2015-04-26 05:57:53","1"
"2015-04-27 15:04:13","18"
"2015-04-28 09:58:17","29"
"2015-04-29 14:02:39","31"
"2015-04-30 12:13:50","41"
"2015-05-01 12:38:52","1"
"2015-05-02 03:36:51","8"
"2015-05-03 13:37:43","9"
"2015-05-04 17:29:28","24"
"2015-05-05 07:20:53","30"
"2015-05-06 03:55:51","29"
"2015-05-07 05:27:09","35"
"2015-05-08 08:05:49","4"
"2015-05-09 05:45:32","17"
"2015-05-10 16:00:03","10"
"2015-05-11 10:45:14","18"
"2015-05-12 11:21:46","25"
"2015-05-13 17:55:40","22"
"2015-05-14 19:49:53","20"
"2015-05-15 21:32:46","28"
"2015-05-16 18:34:12","17"
"2015-05-17 10:15:07","176"
"2015-05-18 00:01:54","94"
"2015-05-19 22:40:45","101"
"2015-05-20 23:55:01","117"
"2015-05-21 18:13:40","101"
"2015-05-22 13:13:17","15"
"2015-05-23 11:39:07","5"
"2015-05-24 15:46:44","31"
"2015-05-25 12:38:13","21"
"2015-05-26 15:15:52","35"
"2015-05-27 12:30:57","13"
"2015-05-28 05:01:26","23"
"2015-05-29 06:33:39","16"
"2015-05-30 04:10:29","9"
"2015-05-31 16:54:47","29"
"2015-06-01 02:40:19","25"
"2015-06-02 02:51:25","22"
"2015-06-03 02:23:01","34"
"2015-06-04 02:19:03","23"
"2015-06-05 03:03:21","11"
"2015-06-06 02:36:14","8"
"2015-06-07 06:37:11","13"
"2015-06-08 02:23:48","29"
"2015-06-09 05:09:52","10"
"2015-06-10 02:45:07","23"
"2015-06-11 00:31:46","28"
"2015-06-12 02:18:14","10"
"2015-06-13 13:34:57","30"
"2015-06-14 19:46:23","15"
"2015-06-15 02:59:36","14"
"2015-06-16 02:46:55","22"
"2015-06-17 03:46:19","11"
"2015-06-18 12:17:39","2"
"2015-06-20 10:25:19","6"
"2015-06-21 03:02:35","18"
"2015-06-22 03:39:37","37"
"2015-06-23 03:09:48","16"
"2015-06-24 03:08:02","17"
"2015-06-25 10:11:56","17"
"2015-06-26 08:48:26","28"
"2015-06-27 09:33:38","14"
"2015-06-28 03:28:56","19"
"2015-06-29 02:58:59","19"
"2015-06-30 03:02:49","18"
"2015-07-01 03:22:26","31"
"2015-07-02 04:27:21","24"
"2015-07-03 09:35:31","10"
"2015-07-04 01:46:36","24"
"2015-07-05 04:19:49","34"
"2015-07-06 03:37:33","20"
"2015-07-07 03:42:54","32"
"2015-07-08 03:26:37","20"
"2015-07-09 03:41:52","30"
"2015-07-10 10:47:37","22"
"2015-07-11 05:17:36","21"
"2015-07-12 14:30:55","23"
"2015-07-13 13:38:23","19"
"2015-07-14 05:51:23","11"
"2015-07-15 06:16:43","2"
"2015-07-16 09:18:02","36"
"2015-07-17 01:56:46","1"
"2015-07-18 06:58:22","2"
"2015-07-19 06:05:58","6"
"2015-07-20 16:54:22","22"
"2015-07-21 14:46:58","23"
"2015-07-22 13:51:34","40"
"2015-07-23 03:00:14","62"
"2015-07-24 02:25:57","18"
"2015-07-25 00:37:30","12"
"2015-07-26 03:01:02","39"
"2015-07-27 05:37:54","11"
"2015-07-28 08:42:20","13"
"2015-07-29 01:55:29","47"
"2015-07-30 02:24:54","60"
"2015-07-31 09:53:40","5"
"2015-08-01 03:57:18","28"
"2015-08-02 02:24:51","48"
"2015-08-03 02:17:53","53"
"2015-08-04 02:05:30","44"
"2015-08-05 17:06:24","28"
"2015-08-06 08:35:38","28"
"2015-08-07 11:28:31","8"
"2015-08-08 14:21:04","5"
"2015-08-09 04:10:03","43"
"2015-08-10 03:24:18","40"
"2015-08-11 04:38:14","30"
"2015-08-12 07:00:11","31"
"2015-08-13 06:41:37","35"
"2015-08-14 00:31:53","12"
"2015-08-15 04:56:03","35"
"2015-08-16 03:01:31","25"
"2015-08-17 03:16:47","40"
"2015-08-18 16:56:21","45"
"2015-08-19 16:57:47","33"
"2015-08-20 15:57:42","37"
"2015-08-21 07:52:35","2"
"2015-08-22 12:32:50","39"
"2015-08-23 04:21:37","26"
"2015-08-24 04:53:01","36"
"2015-08-25 06:01:13","35"
"2015-08-26 01:56:28","54"
"2015-08-27 05:04:55","19"
"2015-08-28 09:34:29","23"
"2015-08-29 02:25:19","9"
"2015-08-30 02:54:33","24"
"2015-08-31 12:29:28","28"
"2015-09-01 02:14:17","30"
"2015-09-02 02:42:41","13"
"2015-09-03 06:42:20","16"
"2015-09-04 07:02:30","3"
