date,win_price
03-06-19 11:00:00,226.290000000000
03-06-19 12:00:00,92.150000000000
03-07-19 01:00:00,306.447999960000
03-07-19 02:00:00,1070.833200000000
03-07-19 03:00:00,397.884999988000
03-07-19 04:00:00,12.677499982500
03-07-19 05:00:00,21.491666787500
03-07-19 06:00:00,300.780000000000
03-07-19 07:00:00,101.150000000000
03-07-19 08:00:00,48.650400000000
03-07-19 09:00:00,575.835000000000
03-07-19 10:00:00,729.340000000000
03-07-19 11:00:00,547.210000000000
03-07-19 12:00:00,255.052200000000
03-08-19 01:00:00,439.754100000000
03-08-19 02:00:00,352.596000000000
03-08-19 03:00:00,530.851829980000
03-08-19 04:00:00,599.900400000000
03-08-19 05:00:00,3892.330000000000
03-08-19 06:00:00,904.531800000000
03-08-19 07:00:00,2137.210800000000
03-08-19 08:00:00,225.310000000000
03-08-19 09:00:00,407.071480000000
03-08-19 10:00:00,1152.016500000000
03-08-19 11:00:00,3013.445000000000
03-08-19 12:00:00,828.474800000000
03-09-19 01:00:00,1605.365200000000
03-09-19 02:00:00,2685.220300000000
03-09-19 03:00:00,2391.703500000000
03-09-19 04:00:00,900.315000000000
03-09-19 05:00:00,597.018400000000
03-09-19 06:00:00,1142.734999980000
03-09-19 07:00:00,604.640400000000
03-09-19 08:00:00,583.232300000000
03-09-19 09:00:00,125.390800000000
03-09-19 10:00:00,364.105000000000
03-09-19 11:00:00,2087.070000000000
03-09-19 12:00:00,2390.845200000000
03-10-19 01:00:00,688.006000000000
03-10-19 02:00:00,640.480200000000
03-10-19 03:00:00,269.891600000000
03-10-19 04:00:00,259.413000000000
03-10-19 05:00:00,284.390000000000
03-10-19 06:00:00,271.754000000000
03-10-19 07:00:00,310.650000000000
03-10-19 08:00:00,772.969800000000
03-10-19 09:00:00,1034.130000000000
03-10-19 10:00:00,289.732899992500
03-10-19 11:00:00,437.410400000000
03-10-19 12:00:00,990.704100000000
03-11-19 01:00:00,605.510135000000
03-11-19 02:00:00,-174.254200000000
03-11-19 03:00:00,620.745000000000
03-11-19 04:00:00,31.150000000000
03-11-19 05:00:00,145.950000000000
03-11-19 06:00:00,307.475400000000
03-11-19 07:00:00,643.208600000000
03-11-19 08:00:00,455.020800000000
03-11-19 09:00:00,362.335000000000
03-11-19 10:00:00,580.390400000000
03-11-19 11:00:00,705.040000000000
03-11-19 12:00:00,709.590000000000
03-12-19 01:00:00,339.255400000000
03-12-19 02:00:00,594.534200000000
03-12-19 03:00:00,343.780280000000
03-12-19 04:00:00,620.620000000000
03-12-19 05:00:00,234.430000000000
03-12-19 06:00:00,606.435000000000
03-12-19 07:00:00,421.730000000000
03-12-19 08:00:00,358.015000000000
03-12-19 09:00:00,477.060000000000
03-12-19 10:00:00,273.815000000000
03-12-19 11:00:00,385.882399960000
03-12-19 12:00:00,573.575000000000
04-06-19 01:00:00,249.300000000000
04-06-19 02:00:00,238.550000000000
04-06-19 03:00:00,120.250000000000
04-06-19 04:00:00,19.200000000000
04-06-19 10:00:00,6.800000000000
04-06-19 11:00:00,80.235000000000
04-06-19 12:00:00,226.080000000000
04-07-19 01:00:00,594.315000000000
04-07-19 02:00:00,23.730000000000
04-07-19 03:00:00,21.000000000000
04-07-19 04:00:00,438.945000000000
04-07-19 05:00:00,282.526100000000
04-07-19 06:00:00,184.670000040000
04-07-19 07:00:00,190.735000000000
04-07-19 08:00:00,75.297500000000
04-07-19 09:00:00,328.896000065000
04-07-19 10:00:00,223.690000000000
04-07-19 11:00:00,444.919999923000
04-07-19 12:00:00,392.950000000000
04-08-19 01:00:00,497.977800000000
04-08-19 02:00:00,1193.090000000000
04-08-19 03:00:00,658.760000000000
04-08-19 04:00:00,330.825200000000
04-08-19 05:00:00,4980.667000000000
04-08-19 06:00:00,72.590000000000
04-08-19 07:00:00,1811.312000000000
04-08-19 08:00:00,324.824300000000
04-08-19 09:00:00,70.440000000000
04-08-19 10:00:00,306.188399975000
04-08-19 11:00:00,591.170000000000
04-08-19 12:00:00,903.071200000000
04-09-19 01:00:00,1031.350400000000
04-09-19 02:00:00,1741.950600000000
04-09-19 03:00:00,1347.776500000000
04-09-19 04:00:00,1033.085200000000
04-09-19 05:00:00,1117.555000000000
04-09-19 06:00:00,1258.955000000000
04-09-19 07:00:00,1251.394000000000
04-09-19 08:00:00,1158.315000000000
04-09-19 09:00:00,463.347500000000
04-09-19 10:00:00,3019.263600000000
04-09-19 11:00:00,4938.407800000000
04-09-19 12:00:00,1179.414799980000
04-11-19 01:00:00,694.750400000000
04-11-19 02:00:00,1999.480800000000
04-11-19 03:00:00,429.203610000000
04-11-19 04:00:00,85.446600000000
04-11-19 05:00:00,259.535000000000
04-11-19 06:00:00,1468.045750000000
04-11-19 07:00:00,347.870000000000
04-11-19 08:00:00,531.562000000000
04-11-19 09:00:00,208.395000000000
04-11-19 10:00:00,294.320199971000
04-11-19 11:00:00,664.568700000000
04-11-19 12:00:00,313.710800000000
04-12-19 01:00:00,557.490000000000
04-12-19 02:00:00,259.065850000000
04-12-19 03:00:00,149.230000000000
04-12-19 04:00:00,415.830000000000
04-12-19 05:00:00,127.170000000000
04-12-19 06:00:00,91.415000000000
04-12-19 07:00:00,88.471000000000
04-12-19 08:00:00,398.156000000000
04-12-19 09:00:00,182.170000000000
04-12-19 10:00:00,319.736666654000
04-12-19 11:00:00,1074.362300000000
04-12-19 12:00:00,848.215000000000
05-08-19 01:00:00,1788.573733345000
05-08-19 02:00:00,1884.249933380000
05-08-19 03:00:00,441.712500000000
05-08-19 04:00:00,1293.840000000000
05-08-19 05:00:00,-1.189999990000
05-08-19 06:00:00,1397.193500000000
05-08-19 07:00:00,-1304.957000000000
05-08-19 08:00:00,157.520000000000
05-08-19 09:00:00,169.832000000000
05-08-19 10:00:00,227.065000000000
05-08-19 11:00:00,1079.484000000000
05-08-19 12:00:00,326.773900000000
05-09-19 01:00:00,2602.159900000000
05-09-19 02:00:00,2020.720300000000
05-09-19 03:00:00,2830.579700000000
05-09-19 04:00:00,714.638400000000
05-09-19 05:00:00,1448.610000000000
05-09-19 06:00:00,795.952400000000
05-09-19 07:00:00,1910.614975006000
05-09-19 08:00:00,888.450000000000
05-09-19 09:00:00,912.773000000000
05-09-19 10:00:00,910.030000000000
05-09-19 11:00:00,1499.517133160000
05-09-19 12:00:00,841.836399920000
05-10-19 01:00:00,1168.307733370000
05-10-19 02:00:00,526.921200000000
05-10-19 03:00:00,346.870100000000
05-10-19 04:00:00,353.200000000000
05-10-19 05:00:00,655.898950000000
05-10-19 06:00:00,308.020800000000
05-10-19 07:00:00,332.762000000000
05-10-19 08:00:00,690.976450000000
05-10-19 09:00:00,780.704800000000
05-10-19 10:00:00,262.180000000000
05-10-19 11:00:00,1318.695900000000
05-10-19 12:00:00,673.922000000000
05-11-19 01:00:00,-181.238366696900
05-11-19 02:00:00,383.820300000000
05-11-19 03:00:00,1041.990000000000
05-11-19 04:00:00,408.980800000000
05-11-19 05:00:00,309.400125000000
05-11-19 06:00:00,187.640000000000
05-11-19 07:00:00,432.350000000000
05-11-19 08:00:00,467.253000000000
05-11-19 09:00:00,151.490000000000
05-11-19 10:00:00,206.800000000000
05-11-19 11:00:00,1158.635600000000
05-11-19 12:00:00,2094.348000000000
05-12-19 01:00:00,198.235000000000
05-12-19 02:00:00,3083.311200000000
05-12-19 03:00:00,984.090000000000
05-12-19 04:00:00,528.400000000000
05-12-19 05:00:00,1147.050000000000
05-12-19 06:00:00,467.615000000000
05-12-19 07:00:00,665.295000000000
05-12-19 08:00:00,164.620000000000
05-12-19 09:00:00,33.500000000000
05-12-19 11:00:00,253.000000000000
05-12-19 12:00:00,595.465000000000
06-07-19 01:00:00,134.062500000000
06-07-19 02:00:00,179.570000000000
06-07-19 03:00:00,520.540000000000
06-07-19 04:00:00,265.180000000000
06-07-19 05:00:00,381.117000000000
06-07-19 06:00:00,203.058000000000
06-07-19 07:00:00,398.050000000000
06-07-19 08:00:00,210.970000000000
06-07-19 09:00:00,199.785000000000
06-07-19 10:00:00,404.020000000000
06-07-19 11:00:00,311.842600000000
06-07-19 12:00:00,202.890000000000
06-08-19 01:00:00,778.389999960000
06-08-19 02:00:00,972.550000000000
06-08-19 03:00:00,969.134600000000
06-08-19 04:00:00,264.099699988000
06-08-19 05:00:00,575.164935000000
06-08-19 06:00:00,79.000000000000
06-08-19 07:00:00,714.969000000000
06-08-19 08:00:00,6110.420800000000
06-08-19 09:00:00,1983.371000000000
06-08-19 10:00:00,1725.279600000000
06-08-19 11:00:00,481.395000000000
06-08-19 12:00:00,1953.971200000000
06-09-19 05:00:00,1829.880800000000
06-09-19 07:00:00,1894.780000000000
06-10-19 01:00:00,746.390250000000
06-10-19 02:00:00,2560.932500015000
06-10-19 03:00:00,85.600800000000
06-10-19 04:00:00,284.090000000000
06-10-19 05:00:00,203.974650000000
06-10-19 06:00:00,530.365000000000
06-10-19 07:00:00,559.830000000000
06-10-19 08:00:00,534.467500000000
06-10-19 09:00:00,448.645050000000
06-10-19 10:00:00,232.832000000000
06-10-19 11:00:00,215.390000000000
06-10-19 12:00:00,43.488000000000
06-11-19 01:00:00,223.595000000000
06-11-19 02:00:00,39.965000000000
06-11-19 03:00:00,1071.992000000000
06-11-19 04:00:00,828.931500000000
06-11-19 05:00:00,96.675000000000
06-11-19 06:00:00,322.065000000000
06-11-19 07:00:00,296.320000000000
06-11-19 08:00:00,205.680000000000
06-11-19 09:00:00,580.990000000000
06-11-19 10:00:00,161.204000000000
06-11-19 11:00:00,346.380000000000
06-11-19 12:00:00,341.908028000000
07-07-19 01:00:00,350.785000000000
07-07-19 02:00:00,185.530000000000
07-07-19 03:00:00,689.300000000000
07-07-19 04:00:00,517.314999983150
07-07-19 05:00:00,35.690000000000
07-07-19 06:00:00,364.180000000000
07-07-19 07:00:00,5205.454400000000
07-07-19 08:00:00,55.400000000000
07-07-19 09:00:00,385.500000000000
07-07-19 10:00:00,525.628000000000
07-07-19 11:00:00,215.900000000000
07-07-19 12:00:00,207.240000000000
07-08-19 01:00:00,4613.982500000000
07-08-19 02:00:00,1820.530000000000
07-08-19 03:00:00,101.782400000000
07-08-19 04:00:00,2229.210000000000
07-08-19 05:00:00,700.546000000000
07-08-19 06:00:00,282.650000000000
07-08-19 07:00:00,379.305300000000
07-08-19 08:00:00,371.202400000000
07-08-19 09:00:00,634.835000000000
07-08-19 10:00:00,2071.125000000000
07-08-19 11:00:00,290.700000000000
07-08-19 12:00:00,590.960400000000
07-09-19 01:00:00,2524.878788365000
07-09-19 02:00:00,2019.682800000000
07-09-19 03:00:00,2074.652310060000
07-09-19 04:00:00,1640.273500000000
